"spe_ID";"spe_type";"spe_desc";"spe_subj";"spe_date";"per_ID";"person";"per_sec_ID";"person_sec";"loc_ID";"loc";"sit_ID";"site";"gat_ID";"gat";"org_spon_ID";"sponsor";"org_ID";"org_to";"public";"press";"radio";"tv";"video";"text";"source_list"
922;"eulogy";"Eulogy for John F. Kennedy";"";"1963-11-24";559;"Earl Warren";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/earl"
923;"eulogy";"Eulogy to John F. Kennedy";"";"1963-11-24";560;"Mike Mansfield";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mike"
924;"speech";"U.N. Memorial Address for John F. Kennedy";"";"1963-11-26";89;"Adlai Stevenson II";0;"";2;"New York City, NY";59;"United Nations Headquarters";0;"";0;"";212;"United Nations General Assembly";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/adla"
925;"speech";"Let Us Continue";"";"1963-11-27";561;"Lyndon B. Johnson";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/lyndon-b-joh"
926;"speech";"God's Judgement of White America";"";"1963-12-04";1;"Malcolm X";0;"";72;"Detroit, MI";0;"";0;"";0;"";0;"";1;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/06/gods"
927;"speech";"Negro Revolution in 1965 Speech at The Center";"";"1964-00-00";4;"Bayard Rustin";0;"";178;"Santa Barbara, CA";199;"Center for the Study of Democratic Institutio";0;"";0;"";268;"Center for the Study of Democratic Institutio";0;0;0;0;"";"";"http://americanradioworks.publicradio.org/fea"
928;"speech";"First State of the Union Address";"";"1964-01-08";562;"Lyndon Baines Johnson";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/lbj1"
929;"speech";"Sex Discrimination in the Civil Rights Act";"Civil Rights Act";"1964-02-08";563;"Howard ""Judge"""" Smith""";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";76;"U.S. House of Representatives";0;0;0;0;"";"";"https://books.google.com/books?id=KdoaEQoc284"
930;"speech";"Desegragation and Integration to What End";"Desegregation";"1964-02-11";564;"Benjamin E. Mays";0;"";172;"Salisbury, NC";133;"Livingstone College";0;"";0;"";179;"Livingstone College";0;0;0;0;"";"";"https://books.google.com/books?id=4yESAAAAYAA"
931;"speech";"A Declaration of Independence";"";"1964-03-12";1;"Malcolm X";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/06/a-de"
932;"speech";"Malcolm X at Harvard University";"";"1964-03-18";1;"Malcolm X";0;"";36;"Cambridge, MA";0;"";0;"";0;"";30;"Harvard University";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/06/malc"
933;"speech";"The Ballot or the Bullet";"";"1964-04-03";1;"Malcolm X";0;"";14;"Cleveland, OH";200;"Cory Methodist Church";0;"";269;"Congress of Racial Equality";0;"";1;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/the-"
934;"speech";"The Black Revolution";"";"1964-04-08";1;"Malcolm X";0;"";2;"New York City, NY";0;"";0;"";0;"";270;"Militant Labor Forum";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/the-"
935;"speech";"The Ballot or the Bullet";"";"1964-04-12";1;"Malcolm X";0;"";72;"Detroit, MI";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/06/the-"
936;"letter";"Letter From Mecca";"";"1964-04-20";1;"Malcolm X";0;"";203;"Mecca, Saudi Arabia";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/lett"
937;"speech";"I am the First Accused";"";"1964-04-20";565;"Nelson Mandela";0;"";204;"Pretoria, South Africa";140;"Court";0;"";0;"";117;"Court";0;0;0;0;"";"";"https://books.google.com/books?id=ToZFPgAACAA"
938;"speech";"Christian Response to Racial Revolution";"";"1964-04-21";566;"James McBride Dabbs";0;"";205;"Acworth, GA";201;"Acworth Presbyterian Church";0;"";0;"";271;"Cherokee Presbytery";0;0;0;0;"";"";"https://books.google.com/books?id=4yESAAAAYAA"
939;"speech";"Speech on Freedom Summer at Stanford Universi";"";"1964-04-24";567;"Bob Moses";0;"";206;"Palo Alto, CA";0;"";0;"";0;"";35;"Stanford University";0;0;0;0;"";"";"http://americanradioworks.publicradio.org/fea"
940;"speech";"Malcolm X at University of Ghana";"";"1964-05-13";1;"Malcolm X";0;"";207;"Accra, Ghana";202;"University of Ghana";0;"";0;"";272;"University of Ghana";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/univ"
941;"speech";"The Great Society";"";"1964-05-22";562;"Lyndon Baines Johnson";0;"";208;"Ann Arbor, MI";0;"";0;"";0;"";273;"University of Michigan";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/lbjt"
942;"speech";"Senate Speech on the Civil Rights Bill";"";"1964-06-10";195;"Everett M. Dirksen";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";80;"U.S. Senate";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/ever"
943;"speech";"OAAU Founding Rally";"";"1964-06-28";1;"Malcolm X";0;"";2;"New York City, NY";0;"";0;"";0;"";274;"Organization of Afro-American Unity";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/oaau"
944;"speech";"The Second OAAU Rally";"";"1964-07-05";1;"Malcolm X";0;"";2;"New York City, NY";0;"";0;"";0;"";274;"Organization of Afro-American Unity";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.com/2013/07/the"
945;"speech";"Republican Presidential Nominee Acceptance";"";"1964-07-16";534;"Barry Goldwater";0;"";209;"Daly City, CA";203;"Cow Palace";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/barr"
946;"speech";"Speech to The African Summit Conference";"";"1964-07-17";1;"Malcolm X";0;"";210;"Cairo, Egypt";0;"";0;"";0;"";275;"African Summit Conference";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/spee"
947;"speech";"Speech to The Second African Summit Conferenc";"";"1964-08-21";1;"Malcolm X";0;"";210;"Cairo, Egypt";0;"";0;"";0;"";276;"Second African Summit Conference";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/spee"
948;"letter";"Letter to the Egyptian Gazette";"";"1964-08-25";1;"Malcolm X";0;"";210;"Cairo, Egypt";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/lett"
949;"speech";"We're On Our Way";"";"1964-09-00";92;"Fannie Lou Hamer";0;"";211;"Indianola, MS";204;"Negro Baptist School";0;"";0;"";0;"";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/fannie-lou-h"
950;"speech";"A Time for Choosing (aka ""The Speech"""")""";"";"1964-10-27";196;"Ronald Reagan";0;"";26;"Los Angeles, CA";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/rona"
951;"speech";"OAAU Homecoming Rally";"";"1964-11-29";1;"Malcolm X";0;"";2;"New York City, NY";0;"";0;"";0;"";274;"Organization of Afro-American Unity";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/oaau"
952;"speech";"An End to History";"";"1964-12-02";237;"Mario Savio";0;"";93;"Berkeley, CA";61;"University of California, Berkeley";0;"";0;"";0;"";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/mario-savio-"
953;"debate";"Oxford Union Debate";"";"1964-12-03";1;"Malcolm X";0;"";3;"Oxford, England";0;"";0;"";0;"";277;"Oxford Union Society";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/oxfo"
954;"speech";"Acceptance Speech at Nobel Peace Prize Ceremo";"";"1964-12-10";47;"Martin Luther King, Jr.";0;"";212;"Olso, Norway";0;"";0;"";0;"";278;"Nobel Prize Committee";0;0;0;0;"";"";"http://kingencyclopedia.stanford.edu/encyclop"
955;"speech";"Speech to Peace Corps Workers";"";"1964-12-12";1;"Malcolm X";0;"";2;"New York City, NY";0;"";0;"";0;"";279;"Harlem Youth Opportunities Unlimited - ACT Fo";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/spee"
956;"speech";"At the Audubon Ballroom";"";"1964-12-13";1;"Malcolm X";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/at-a"
957;"speech";"Harvard Law School Forum";"";"1964-12-16";1;"Malcolm X";0;"";36;"Cambridge, MA";0;"";0;"";0;"";247;"Harvard Law School Forum";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/harv"
958;"speech";"At the Audubon Ballroom";"";"1964-12-20";1;"Malcolm X";0;"";2;"New York City, NY";0;"";0;"";0;"";274;"Organization of Afro-American Unity";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/at-a"
959;"speech";"Malcolm X Introduces Fannie Lou Hamer";"";"1964-12-20";1;"Malcolm X";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";1;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/malc"
960;"speech";"Speech to Civil Rights Workers from Mississip";"Youth";"1964-12-31";1;"Malcolm X";0;"";2;"New York City, NY";205;"Hotel Theresa";0;"";44;"Student Nonviolent Coordinating Committee";0;"";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/spee"
961;"speech";"Prospects for Freedom in 1965";"";"1965-01-07";1;"Malcolm X";0;"";2;"New York City, NY";0;"";0;"";0;"";270;"Militant Labor Forum";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/pros"
962;"speech";"Presidential Inaugural Address";"";"1965-01-20";562;"Lyndon Baines Johnson";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/lbji"
963;"speech";"On Afro-American History";"";"1965-01-24";1;"Malcolm X";0;"";2;"New York City, NY";0;"";0;"";0;"";274;"Organization of Afro-American Unity";1;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/on-a"
964;"speech";"A Long, Long Way To Go";"";"1965-01-25";47;"Martin Luther King, Jr.";0;"";23;"Selma, AL";0;"";0;"";0;"";0;"";1;0;0;0;"";"";"https://books.google.com/books?id=KdoaEQoc284"
965;"sermon";"Twentieth Century Reformation Hour";"";"1965-01-29";568;"Carl McIntire";0;"";213;"Golden Valley, MN";0;"";0;"";0;"";280;"Radio Station KQRS";0;0;1;0;"";"";"https://books.google.com/books?id=DDBSAQAAIAA"
966;"speech";"The oppressed masses of the world cry out for";"";"1965-02-11";1;"Malcolm X";0;"";102;"London, England";0;"";0;"";0;"";281;"London School of Economics";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/lond"
967;"speech";"A Memorial Discourse";"Thirteenth Amendment";"1965-02-12";169;"Henry Highland Garnet";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";76;"U.S. House of Representatives";0;0;0;0;"";"";"https://books.google.com/books?id=ojIA-vJtV_s"
968;"speech";"After the Firebombing";"";"1965-02-14";1;"Malcolm X";0;"";72;"Detroit, MI";0;"";0;"";0;"";282;"Afro-American Broadcasting Company";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/afte"
969;"speech";"There's A Worldwide Revolution Going On";"";"1965-02-15";1;"Malcolm X";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/a-wo"
970;"speech";"Not Just an American Problem, But a World Pro";"";"1965-02-16";1;"Malcolm X";0;"";130;"Rochester, NY";0;"";0;"";0;"";283;"Corn Hill Methodist Church";0;0;0;0;"";"";"http://malcolmxfiles.blogspot.ca/2013/07/not-"
971;"speech";"Address at Temple Israel of Hollywood";"";"1965-02-26";47;"Martin Luther King, Jr.";0;"";214;"Hollywood, CA";206;"Temple Israel of Hollywood";0;"";0;"";284;"Temple Israel of Hollywood";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/mlkt"
972;"eulogy";"Eulogy on Malcolm X";"Malcolm X";"1965-02-27";509;"Ossie Davis";0;"";2;"New York City, NY";207;"Faith Temple, Church of God";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=ALh0zydGQFM"
973;"speech";"We Shall Overcome";"";"1965-03-15";561;"Lyndon B. Johnson";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";176;"U.S. Congress";0;0;0;1;"";"";"http://voicesofdemocracy.umd.edu/lyndon-b-joh"
974;"eulogy";"Eulogy for Minister James Reeb";"";"1965-03-15";47;"Martin Luther King, Jr.";0;"";23;"Selma, AL";208;"Brown Chapel A.M.E. Church";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.uuworld.org/spirit/articles/2358.s"
975;"speech";"Address at the Conclusion of the Selma to Mon";"";"1965-03-25";47;"Martin Luther King, Jr.";0;"";52;"Montgomery, AL";0;"";0;"";0;"";0;"";1;0;0;0;"";"";"http://kingencyclopedia.stanford.edu/encyclop"
976;"speech";"The Incredible War";"";"1965-04-17";569;"Paul Potter";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/paul-potter-"
977;"speech";"Howard University Commencement Speech";"";"1965-06-04";562;"Lyndon Baines Johnson";0;"";13;"Washington, D.C.";19;"Howard University";0;"";0;"";34;"Howard University";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/lbjh"
978;"speech";"Ben Is Going To Take His Big Brother's Place";"James Chaney";"1965-07-00";570;"Fannie Lee Chaney";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";1;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
979;"sermon";"The American Dream**";"";"1965-07-04";47;"Martin Luther King, Jr.";0;"";19;"Atlanta, GA";0;"";0;"";0;"";255;"Ebenezer Baptist Church";0;0;0;0;"";"";"http://kingencyclopedia.stanford.edu/encyclop"
980;"speech";"Statement by King at the S.C.L.C. Convention";"";"1965-08-12";47;"Martin Luther King, Jr.";0;"";29;"Birmingham, AL";0;"";0;"";0;"";285;"Southern Christian Leadership Conference Conv";0;0;0;0;"";"";"http://kingencyclopedia.stanford.edu/encyclop"
981;"speech";"Address at the Illinois State Convention of t";"";"1965-10-07";47;"Martin Luther King, Jr.";0;"";61;"Springfield, IL";0;"";0;"";0;"";286;"American Federation of Labor and Congress of ";0;0;0;0;"";"";"http://kingencyclopedia.stanford.edu/encyclop"
982;"speech";"Union Square Speech";"";"1965-11-06";571;"Dorothy Day";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/dorothy-day-"
983;"speech";"a march on washington";"";"1965-11-27";572;"Mel Fredericks";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";""
984;"speech";"a march on washington";"";"1965-11-27";573;"Robert Parris";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";""
985;"speech";"a march on washington";"";"1965-11-27";574;"Pete Seeger";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";""
986;"speech";"a march on washington";"";"1965-11-27";575;"I.F. Stone";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";""
987;"speech";"a march on washington";"";"1965-11-27";576;"Staughton Lynd";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";""
988;"speech";"a march on washington";"";"1965-11-27";577;"Sen. Ernest Gruening";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";""
989;"speech";"a march on washington";"";"1965-11-27";578;"Judy Collins";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";""
990;"speech";"a march on washington";"";"1965-11-27";579;"Joan Baez";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";""
991;"speech";"""Let Us Shape the Future"""" to a march on wash";"";"1965-11-27";580;"Carl Oglesby";0;"";13;"Washington, D.C.";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.sds-1960s.org/sds_wuo/sds_document"
992;"speech";"Statement Made to the Federal Grand Jury";"";"1965-12-21";581;"A.J. Muste";0;"";1;"unknown";0;"";0;"";0;"";287;"Federal Grand Jury";0;0;0;0;"";"";"https://books.google.com/books?id=cZqTCgAAQBA"
993;"sermon";"Christ and His Embattled Legions";"";"1966-00-00";582;"Carl F.H. Henry";0;"";1;"unknown";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=DDBSAQAAIAA"
994;"speech";"These were all good men";"";"1966-04-10";583;"Eamon de Valera";0;"";126;"Dublin, Ireland";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"https://books.google.com/books?id=ToZFPgAACAA"
995;"speech";"How the Black Panther Party Was Organized";"Lowndes County";"1966-05-22";584;"John Hulett";0;"";26;"Los Angeles, CA";0;"";0;"";0;"";0;"";1;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
996;"sermon";"Guidelines for a Constructive Church**";"";"1966-06-05";47;"Martin Luther King, Jr.";0;"";19;"Atlanta, GA";0;"";0;"";0;"";255;"Ebenezer Baptist Church";0;0;0;0;"";"";"http://kingencyclopedia.stanford.edu/encyclop"
997;"speech";"Day of Affirmation Speech at Cape Town Univer";"";"1966-06-06";93;"Robert F. Kennedy";0;"";158;"Cape Town, South Africa";209;"Cape Town University";0;"";0;"";288;"Cape Town University";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/rfkc"
998;"speech";"regarding the Daley machine and community and";"";"1966-06-22";585;"Clark Kissinger";0;"";10;"Chicago, IL";0;"";0;"";0;"";0;"";0;0;0;0;"";"";""
999;"speech";"Furthering the Homophile Movement";"";"1966-08-25";586;"Franklin Kameny";0;"";4;"San Francisco, CA";0;"";0;"";0;"";289;"National Planning Conference of Homophile Org";0;0;0;0;"";"";"https://books.google.com/books?id=KdoaEQoc284"
1000;"lecture";"Drew Seminary Lecture on a Theory of Terms";"";"1966-10-12";587;"Kenneth Burke";0;"";215;"Madison, NJ";0;"";0;"";0;"";0;"";0;0;0;0;"";"";"http://www.americanrhetoric.com/speeches/kenn"
1001;"speech";"Black Power";"Black Power";"1966-10-29";588;"Stokely Carmichael";0;"";93;"Berkeley, CA";61;"University of California, Berkeley";0;"";0;"";82;"University of California, Berkeley";0;0;0;0;"";"";"http://voicesofdemocracy.umd.edu/stokely-carm"
1002;"speech";"The English Language is My Enemt";"";"1966-12-00";509;"Ossie Davis";0;"";1;"unknown";0;"";0;"";0;"";290;"Conference of the American Federation of Teac";0;0;0;0;"";"";"https://books.google.com/books?id=ALh0zydGQFM"
1003;"speech";"To the War Crimes / Russell-Sartre Tribunal ";"";"1967-00-00";57;"James Baldwin";0;"";1;"unknown";0;"";0;"";0;"";291;"Russell-Sartre Tribunal";0;0;0;0;"";"";"https://books.google.com/books?id=cZqTCgAAQBA"
1004;"speech";"Speech at Morgan State University";"";"1967-01-28";588;"Stokely Carmichael";0;"";77;"Baltimore, MD";210;"Morgan State University";0;"";0;"";292;"Morgan State University";0;0;0;0;"";"";"https://books.google.com/books/about/We_Want_"
1005;"speech";"Beyond Vietnam**";"Vietnam War";"1967-04-04";47;"Martin Luther King, Jr.";0;"";2;"New York City, NY";211;"Riverside Church";0;"";293;"Clergymen and Laymen Concerned About Vietnam";0;"";1;0;0;0;"";"";"http://kingencyclopedia.stanford.edu/encyclop"
1006;"speech";"Question and Answer Period Following Beyond V";"Vietnam War";"1967-04-04";47;"Martin Luther King, Jr.";0;"";2;"New York City, NY";211;"Riverside Church";0;"";293;"Clergymen and Laymen Concerned About Vietnam";0;"";1;0;0;0;"";"";"http://kingencyclopedia.stanford.edu/encyclop"
1007;"sermon";"The Three Dimensions of a Complete Life**";"";"1967-04-09";47;"Martin Luther King, Jr.";0;"";10;"Chicago, IL";0;"";0;"";0;"";294;"New Covenant Baptist Church";0;0;0;0;"";"";"http://kingencyclopedia.stanford.edu/encyclop"
1008;"sermon";"A Knock at Midnight**";"";"1967-06-11";47;"Martin Luther King, Jr.";0;"";19;"Atlanta, GA";0;"";0;"";0;"";255;"Ebenezer Baptist Church";0;0;0;0;"";"";"http://kingencyclopedia.stanford.edu/encyclop"
1009;"press";"New Conference on the National Conference of ";"Black Power";"1967-07-31";167;"Floyd Bixler McKissick";0;"";2;"New York City, NY";0;"";0;"";0;"";0;"";0;1;0;0;"";"";"excerpt, https://books.google.com/books/about"
1010;"speech";"A Way Out of the Exploding Ghetto";"Riots";"1967-08-00";4;"Bayard Rustin";0;"";72;"Detroit, MI";0;"";0;"";0;"";0;"";1;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
1011;"sermon";"Why Jesus Called A Man A Fool**";"";"1967-08-27";47;"Martin Luther King, Jr.";0;"";10;"Chicago, IL";0;"";0;"";0;"";295;"Mount Pisgah Missionary Baptist Church";0;0;0;0;"";"";"http://kingencyclopedia.stanford.edu/encyclop"
1012;"speech";"The Third World and the Ghetto";"";"1967-09-00";589;"H. Rap Brown";0;"";72;"Detroit, MI";0;"";0;"";0;"";0;"";1;0;0;0;"";"";"https://books.google.com/books/about/The_Voic"
1013;"speech";"The Silent People No Longer";"";"1967-11-17";590;"Joseph M. Montoya";0;"";13;"Washington, D.C.";58;"U.S. Capitol";0;"";0;"";80;"U.S. Senate";0;0;0;0;"";"";"https://books.google.com/books?id=KdoaEQoc284"
1014;"speech";"The Land Grant Question";"";"1967-11-20";591;"Reies López Tijerina";0;"";5;"Denver, CO";212;"University of Colorado, Denver";0;"";0;"";296;"University of Colorado, Denver";0;0;0;0;"";"";"https://books.google.com/books?id=KdoaEQoc284"
